user_name,user_location,user_followers,user_friends,user_verified,date,text,hashtags,source,language,is_retweet
Leukerkunnenwehetnietmaken,,35,86,False,2021-04-30 09:32:12,"Ik heb nog meer zorgen dat dit breed blijft doorgaan, mooie woorden, maar de systemen blijven zo werken. #toeslagenaffaire #onderwijsaffaire #jeugdwet etc etc.  Debat gisteren gaf me geen hoop. @RenskeLeijten @PieterOmtzigt @F_azarkan https://t.co/EuMAJWjuaG",,Twitter for Android,nl,False
Hans Prade - Open your mind ....,Planet Earth,426,397,False,2021-04-30 09:32:09,"Uit is het nieuwe aan!

#formatie #maandkoers #notulendebat #toeslagenaffaire #endoor https://t.co/uj6F0g5es3","['formatie', 'maandkoers', 'notulendebat', 'toeslagenaffaire', 'endoor']",Twitter Web App,nl,False
VisionairLeiderschap,,110,193,False,2021-04-30 09:29:21,"Hoe moeilijk was het nou om bij overtreding van de regels niet de héle toeslag terug te vorderen, maar bijvoorbeeld 2x het onrechtmatig ontvangen deel, dus 50% boete?
@MinPres doet alsof hier keihard gewerkt is, maar er is keihard niks gedaan! #toeslagenaffaire @fvdemocratie https://t.co/urXRwQpiw7",,Twitter for Android,nl,False
Hans Prade - Open your mind ....,Planet Earth,426,397,False,2021-04-30 09:27:06,"Conclusie van het notulendebat van gisteren!
Totaal niet nieuwswaardig!

Het staat niet eens in de headlines van veel kranten!

#formatie #maandkoers #notulendebat #toeslagenaffaire #endoor",,Twitter Web App,nl,False
~Pura~,Twitterland,651,238,False,2021-04-30 09:26:06,"Kijk hier hoe je als vrouw en moeder door een andere vrouw en moeder koelbloedig afgemaakt wordt. Zo doet men dat dus 👇🤮 #nieuwleiderschap
#Kaag
#toeslagenaffaire https://t.co/j4usc0rUF2",,Twitter for Android,nl,False
IK,,105,246,False,2021-04-30 09:25:03,"En dan vervolgens na 1,5 jaar op de aller aller laatste dag een afwijzing sturen. Een dossier verzoek afwijzen. En dan de ouder weer bewijslast meegeven? Dat had niet 1x gekund in die 1,5 jaar? En niet volgens de info bij aanvang @RenskeLeijten #toeslagenaffaire https://t.co/cQoXJeyBQP",,Twitter for iPhone,nl,False
Wilco Bos,"Netherlands, Harderwijk",877,1639,False,2021-04-30 09:24:47,"Er wordt gedebatteerd over notulen, maar er wordt echt te weinig gekeken naar de mensen om wie het gaat. #toeslagenaffaire https://t.co/c94AfTKrcp",,Twitter Web App,nl,False
IK,,105,246,False,2021-04-30 09:21:44,"Dit maken nu heel veel mensen mee. Zonder enig contact een afwijzing. Krijgen we straks, bewijs jij het maar weer. Maar dat was niet de afspraak @RenskeLeijten we mochten “onze” dossiers ook eens inzien. Om te begrijpen hoe we die hel in waren geknald #toeslagenaffaire https://t.co/F7K83PJgw6",,Twitter for iPhone,nl,False
Dutchladyonfire🐝,The Netherlands,402,1064,False,2021-04-30 09:21:14,@RiannePragt Is er iets als 'n staking door burgers voor burgers?  #toeslagenaffaire #toeslagenschandaal notulengate,"['toeslagenaffaire', 'toeslagenschandaal']",Twitter Web App,nl,False
de Minister van Vreemde Zaken,De bunkers van het ministerie,1063,1317,False,2021-04-30 09:19:11,"@Leukerkunnenwe1 @RenskeLeijten Hier EXACT hetzelfde, al was het alleen 29k. Nul compassie. NUL. #toeslagenaffaire",['toeslagenaffaire'],TweetDeck,nl,False
IK,,105,246,False,2021-04-30 09:19:04,Dit was verdorie 13/4 al bekend. Maar zelfs met zichtbaar wordt je afgewezen met non-respons #toeslagenaffaire de 1 zegt dit de ander dat. https://t.co/9We4F02X8Z,['toeslagenaffaire'],Twitter for iPhone,nl,False
Stefano,Noord brabant,24,54,False,2021-04-30 09:17:36,"Update, gebeld door servicelijn en ze zijn informatie aan het nakijken en worden waarschijnlijk integraal beoordeeld of we worden straks gebeld......waanzin!!  #toeslagenaffaire @RenskeLeijten @F_azarkan",,Twitter for iPhone,nl,False
Sander Faas,Amsterdam,366,322,False,2021-04-30 09:17:33,Weiger al decennia elke bijdrage van welke overheid ook. Overheidssteun is niet bedoeld om mensen te helpen maar om ze te vangen in het web van regels waarna men een alibi heeft om hun doen en laten te controleren. En eisen aan ze te stellen. #toeslagenaffaire,,Twitter Web App,nl,False
de Minister van Vreemde Zaken,De bunkers van het ministerie,1063,1317,False,2021-04-30 09:17:02,"En toen kwam het hele compensatieverhaal @AvHuffelen Eindelijk, dachten we. Maar niks hoor!  Worst voor de neus weggetrokken. Lekker dan #toeslagenaffaire",,TweetDeck,nl,False
Ron Tajdine,"Nijmegen, Nederland",21,397,False,2021-04-30 09:06:56,"mevrouw #Kaag, ik dacht alleen meneer #Rutte geeft dementie symptomen aan!!
#tweedekamer #kabinet #D66 #toeslagenaffaire #vvd","['Kaag', 'Rutte', 'tweedekamer', 'kabinet', 'D66', 'toeslagenaffaire', 'vvd']",Twitter for Android,nl,False
CorrieMinke,"Amsterdam, Nederland/Medemblik",46,98,False,2021-04-30 09:05:52,@telegraaf @ferdgrapperhaus wij zijn niet zo te spreken over jou #toeslagenaffaire #bruiloft https://t.co/qn8js2feuW,"['toeslagenaffaire', 'bruiloft']",Twitter Web App,nl,False
PS ♥ Photography,,1449,1058,False,2021-04-30 09:05:35,"We drinken een glas, doen een plas en alles bleef zoals het was!
#toeslagendebat #toeslagenaffaire #bestuurscultuur https://t.co/hfawm9LIEC","['toeslagendebat', 'toeslagenaffaire', 'bestuurscultuur']",Twitter Web App,nl,False
Leukerkunnenwehetnietmaken,,35,86,False,2021-04-30 09:02:10,"Dus... Ik werkte, nam gastouderopvang af via gastouderbureau, ik maakte wel wat overuren maar is dat reden om me op 0 te zetten en me 19k terug te vorderen? Ik heb ook nog een kind! En werk al 15 jaar voor hetzelfde bedrijf. Ik kan alles aantonen. #toeslagenaffaire @RenskeLeijten https://t.co/wZUboJheYD",,Twitter for Android,nl,False
Diefstalpreventie auto,"Purmerend, Nederland",23,227,False,2021-04-30 09:01:09,De Tweede Kamer ‘eist’ steeds maar benoemt nooit dat een grote groep fraudeurs in eerste instantie verantwoordelijk was voor het strenge optreden van de belastingdienst. Nu weer! Jammer voor de echte benadeelden in de #toeslagenaffaire https://t.co/RNkUSKStNv,,Twitter for iPhone,nl,False
Mark van Asten,"Utrecht, Nederland",2306,597,False,2021-04-30 09:00:53,Zó óók toepassing op onze nederlandse kabinetsleden/politici. #notulendebat #toeslagenaffaire https://t.co/QdMPM3gvIG,"['notulendebat', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Leukerkunnenwehetnietmaken,,35,86,False,2021-04-30 08:53:01,"Dit wordt best komisch 🙈🙈🙈😅😅 Net brief ontvangen, ik heb geen kind, of geen kot aangevraagd, of zelf gestopt, of terug betalen door hoger salaris 🤣🤣🤣 #leukerkunnenwehetnietmaken #toeslagenaffaire Bij deze. Verkeerde brief dus 🙃 @AvHuffelen",,Twitter for Android,nl,False
René Tolenaars,Belgium,351,414,False,2021-04-30 08:51:06,"Als politici i.p.v. zich als kleuters te gedragen, de maatschappelijke problemen resoluut, structureel n op integere manier zouden aanpakken i.p.v. die te creëren (e.g. #toeslagenaffaire) dan zou het vertrouwen in d politiek zich mogelijk weer enigszins herstellen. #notulendebat",,Twitter Web App,nl,False
Time2Change,"Canarische Eilanden, Spanje",371,695,False,2021-04-30 08:51:02,Een hele dag een debat gehad en er is nog NIETS opgelost ...... #toeslagenaffaire,['toeslagenaffaire'],Twitter Web App,nl,False
Terrence 'Wappiepedia' Weynschenk,Amsterdam,4893,5134,False,2021-04-30 08:47:13,Wij houden niet van verandering dus kwam @VVD als grootste partij uit de verkiezingen en verdienen wij een kabinet #rutte4. Ondanks een #motievanwantrouwen in het #notuledebat en de #toeslagenaffaire.,,Twitter for Android,nl,False
NaOpenenKoelEnDonkerBewaren,,1,7,False,2021-04-30 08:44:47,"@eradus2911 Eh.... #corona en de #toeslagenaffaire hebben niet zo heel veel met elkaar te maken, dus wat bedoel je?","['corona', 'toeslagenaffaire']",TweetDeck,nl,False
Margaretha,,1943,2557,False,2021-04-30 08:43:55,"Ik vind alles wat er rondom #corona gebeurt enorm ingrijpend en zorgelijk, het gevoel echter totaal rechtenloos en machteloos te zijn spant de kroon #toeslagenaffaire #notulengate",['corona'],Twitter for iPhone,nl,False
RubenvdfvanDijk,,0,3,False,2021-04-30 08:43:17,Als mijn baas zo konkelde en geen excuses openbaar zou kunnen maken zou ik hem het leven zuur maken #notulengate #omtzigtgate #toeslagenaffaire,['notulengate'],Twitter for Android,nl,False
Margaretha,,1943,2557,False,2021-04-30 08:41:52,Hoeveel moties van wantrouwen heeft een integer mens nodig om te beseffen dat het beter is dat je opstapt? #toeslagenaffaire #notuledebat,"['toeslagenaffaire', 'notuledebat']",Twitter for iPhone,nl,False
Leo Vos,,446,621,False,2021-04-30 08:40:56,"Als men zo vaak moet zeggen dat de #toeslagenaffaire vreselijk en verschrikkelijk is, heeft men er in werkelijkheid nooit iets tegen gedaan.",['toeslagenaffaire'],Twitter for iPad,nl,False
NaOpenenKoelEnDonkerBewaren,,1,7,False,2021-04-30 08:38:06,"Trots op @gemeentealkmaar #toeslagenaffaire #toeslagen #belastingdienst 
""Gemeente Alkmaar wil geen geld van gedupeerden Toeslagenaffaire. Meer dan honderd inwoners zitten in de problemen en sommigen staan misschien ook bij de gemeente in het krijt"" https://t.co/8VjWeOllVY","['toeslagenaffaire', 'toeslagen', 'belastingdienst']",TweetDeck,nl,False
@Ton ten Heerde 🕸,"Groningen, Nederland",697,1354,False,2021-04-30 08:37:45,"Deze mevrouw met haar “Binnenhofs Nederlands” is nou toch wel voor iedereen definitief door de mand gevallen?

https://t.co/Iro7ddmX4L

#notulengate #Kaag #D66 #toeslagenaffaire #tweedekamer",,Twitter for iPhone,nl,False
RubenvdfvanDijk,,0,3,False,2021-04-30 08:36:02,Iedereen die @cda @vvd @pvda @d66 @gl en @volt heeft gestemd zijn jullie trots op wie jullie vertegenwoordigen? #notulengate #toeslagenaffaire,,Twitter for Android,nl,False
Henk Rozmus,,469,475,False,2021-04-30 08:34:20,"#motievanwantrouwen Geachte volksvertegenwoordigers,  fijn dat jullie ervoor gezorgd hebben dat de slachtoffers morgen hun compensatiebedrag op de  door Rutte3 geplunderde bankrekening hebben staan #Toeslagenaffaire",['motievanwantrouwen'],Twitter for iPad,nl,False
Onderwijs & Educatie,"Groningen, Netherlands",36564,2241,False,2021-04-30 08:29:16,11.000 toeslagenouders krijgen voor 1 mei 30.000 euro compensatie - Nationale Onderwijsgids https://t.co/TkSJjEt1Us #toeslagenaffaire #belastingdienst #kinderopvangtoeslag #toeslagencompensatie,,Twitter Web App,nl,False
Annpauline van den Burg,"Amsterdam, Nederland",290,795,False,2021-04-30 08:27:51,"“Dus u gaat gewoon vrolijk naar bed zo?” Hij wel. De slachtoffers van de #toeslagenaffaire niet. Sterker nog, las gister dat 1 van de slachtoffers thans op een hondenkussen slaapt. @MinPres #notulendebat #ruttefunctieelders https://t.co/9FfQxPQinP",['toeslagenaffaire'],Twitter for iPhone,nl,False
Maryfloor для России,,4410,4479,False,2021-04-30 08:24:56,"Weet je wie zich rot lacht thuis met dik wachtgeld ? Wiebes. Verantwoordelijk voor slopen bossen/biomassa,  alles verkloot voor Groningen, van de Belastingdienst een puinhoop gemaakt en mede zwaar verantwoordelijk #toeslagenaffaire  #VVD criminelen hebben het goed in Nederland",,Twitter Web App,nl,False
Melissa Almeida,rotterdam,93,152,False,2021-04-30 08:24:55,Weet je wat pas erg is? Nu denkt heel Nederland dat de andere helft dus toch wel frauders e.d. zijn. Dit is zo vernederend! Mensen gaan kapot op dit moment.#mishandelingdoordeoverheid #psychischemishandeling #debat #toeslagenaffaire #toeslagaffaire @RTLnieuws @trouw @HartvNL,,Twitter for Android,nl,False
Lihanboutje,Drop- en Salmiakland,33,236,False,2021-04-30 08:21:56,"Kaag: ""Uitbater, twee petite pain de croquette graag""
Kees Kroket: ""Wat zeg je kut?""

#toeslagenaffaire #Kaag #Nederlands #Debat #Rutte","['toeslagenaffaire', 'Kaag', 'Nederlands', 'Debat', 'Rutte']",Twitter Web App,nl,False
Joachim Stiller,"KSA, T&T, B",3110,877,False,2021-04-30 08:21:38,"Elke psycholoog had u kunnen vertellen dat een narcist nooit zal veranderen, niet te genezen is. Maar de Tweede Kamer gelooft Rutte de 4e termijn in.  #motievanwantrouwen #toeslagenaffaire",,Twitter Web App,nl,False
Gerrit Reuvekamp,,2,41,False,2021-04-30 08:20:33,#toeslagenaffaire @WBHoekstra #wobkehoekstra. Het gaat er niet om of u vindt dat u geen druk hebt uitgeoefend.  Het gaat er om hoe #Omtzigt @PieterOmtzigt het heeft ervaren.,"['toeslagenaffaire', 'wobkehoekstra']",Twitter for Android,nl,False
Miranda,"Hoogeveen, Nederland",3063,2655,False,2021-04-30 08:17:52,Mensen als jullie met elkaar nou even lekker door gifkikkeren omdat ik de mensen noem die de #toeslagenaffaire wel serieus nemen en daar een politieke haat golf op terug gooien.. dan is de toon wel weer gezet over hoe het met Nederland gaat . Ik ga even iets nuttigs doen. https://t.co/AOU6bGHbRE,['toeslagenaffaire'],Twitter for iPhone,nl,False
Jan-Willem vd Kolk,,2452,1016,False,2021-04-30 08:17:42,"En geen @eenvandaag of andere publieke zender die dit fileert...
De hypocrisie ten top. #NPOop1 #eenvandaag #Wilders #toeslagenaffaire #notulengate https://t.co/4EaaoLQTNJ","['NPOop1', 'eenvandaag']",Twitter for iPad,nl,False
joop veen,Netherlands,500,1166,False,2021-04-30 08:17:07,"Oh ja gaan we het echt anders doen? Het #VVD kamerlid Van Wijngaarden, die lid was van de Parlementaire Onderzoekscommissie #toeslagenaffaire, kijkt als een bange wezel naar de microfoon als hem kritische vragen worden gesteld. https://t.co/o9z1WxZGrA",['VVD'],Twitter for iPad,nl,False
Melissa Almeida,rotterdam,93,152,False,2021-04-30 08:17:02,"Waar staat de afwijsreden: contra informatie??? 😡 En wat houd deze smoes in? 
@RenskeLeijten
@MarijnissenL
@AvHuffelen 
#toeslagenaffaire #toeslagendebat #fraudedoordeoverheid https://t.co/mzTc23OxP4",,Twitter for Android,nl,False
Ien GM van der Pol 🤔🎨,🇪🇺 NL - Gooi,1760,203,False,2021-04-30 08:10:09,"Het is nu 6 weken na de #verkiezingen. Er is nog geen kabinet en ik ben nu al zwaar teleurgesteld.
Wat nou 'nieuwe bestuurscultuur'?!
Wat nou 'nieuwleiderschap'?!
Deze ploeg gaat dat niet bewerkstelligen.
#notulendebat #toeslagenaffaire https://t.co/ANscrkVSCw",['verkiezingen'],Twitter for Android,nl,False
Marc Buchner,"Sittard-Geleen, Nederland",669,877,False,2021-04-30 08:08:35,"@4deerhound @KennethManusama @estherouwehand Alsof die wet verantwoordelijk is voor de #toeslagenaffaire 
Als je kennis niet logisch toe kunt passen heb je er niks aan.",['toeslagenaffaire'],Twitter for Android,nl,False
Rikkert Batsbak🚜🇺🇲🇱🇺,,300,349,False,2021-04-30 08:08:10,"@martijn9776 Je vraagt je af wat er moet gebeuren zodat ze wel weg worden gestuurd.
Het #binnenhof aansteken?

#toeslagenaffaire","['binnenhof', 'toeslagenaffaire']",Twitter Web App,nl,False
Ongehoord Nederland,Nederland,39498,91,False,2021-04-30 08:06:00,"""Het leven in de politiek is het verzamelen van krassen, iedere dag weer,"" aldus premier Mark Rutte (#VVD) na afloop van het lange #notulendebat over de #toeslagenaffaire en het overleven van een #motievanwantrouwen.
https://t.co/nT3Rira0lA",['VVD'],Twitter Web App,nl,False
Leukerkunnenwehetnietmaken,,35,86,False,2021-04-30 08:05:27,Bandje is verandert van het serviceteam. Nog steeds wachtrij vol. #toeslagenaffaire,['toeslagenaffaire'],Twitter for Android,nl,False
Aarnout de Ruijter,Amsterdam Region,1614,565,False,2021-04-30 08:04:29,"Je opgeven als slachtoffer van de toeslagen affaire en niet eens kinderen hebben. 

Ik vind daar wat van, die kun je naar mijn mening niet hard genoeg straffen. 

#toeslagenaffaire 
#fraude
#helpdeechteslachtoffers",,Twitter for Android,nl,False
@FatimaWillems19, Nederland,2714,2007,False,2021-04-30 08:03:27,Zelfs 12 mei gaan ze het niet halen #notuledebat #toeslagenaffaire,"['notuledebat', 'toeslagenaffaire']",Twitter for Android,nl,False
Miranda,"Hoogeveen, Nederland",3063,2655,False,2021-04-30 08:03:10,@vocnederland @RenskeLeijten @MarijnissenL @PieterOmtzigt @F_azarkan @geertwilderspvv @lientje1967 Weet ik. Maar dit zijn de mensen die er voor ons staan in de #toeslagenaffaire . Ik krijg er via Dm een hoop gezeik over en wordt ontvolgd maar dit gaat over menselijkheid. Niet over politieke voorkeur .,,Twitter for iPhone,nl,False
Joyce Storm,,389,590,False,2021-04-30 08:02:52,"@AvHuffelen Hier ruim voor 15feb gemeld. Niks gehoord. Zelf gebeld. Medewerker kon niks zeggen. Vandaag is het 30 april...velen, die voor 15feb gemeld hebben weten nog niks. T is mij inmiddels duidelijk. De burger doet er niet toe. #Toeslagenaffaire #onderwijsaffaire#jeugdzorgaffaire",,Twitter for Android,nl,False
Jabadabadoe,,2,30,False,2021-04-30 08:00:19,"@RobJetten @D66 verbaasd iemand dit soort reacties na zo'n lamlendige houding van @RobJetten aangaande de #toeslagenaffaire ?? 
het zal je maar gebeuren kinderen uit huis gezet, huwelijk op de  klippen, huis verkocht, noem maar op én dan zo'n houding aannemen! SCHANDALIG",,TweetDeck,nl,False
Stephanie N 🇳🇱🌷🚲🧀🐄🌊,,7514,7334,False,2021-04-30 07:56:21,"Deze regeringspartijen zijn toch een aardig rotte bende. Zo, dat moest ik even kwijt. Goedemorgen. 
#vvd #cda #d66 #toeslagenaffaire #PieterOmtzigt","['vvd', 'cda', 'd66']",Twitter for Android,nl,False
Noah.,,35,302,False,2021-04-30 07:55:14,"Waarschijnlijk niet naar die families in ieder geval.
#toeslagenaffaire #notuledebat https://t.co/1So2aXB66K","['toeslagenaffaire', 'notuledebat']",Twitter Web App,nl,False
Carlos Zacharioudakis,,177,219,False,2021-04-30 07:52:58,"""Streep erdoor, het vertrouwen is terug!"" 

Serieus, @SigridKaag @D66, @markrutte @VVD, @WBHoekstra @cdavandaag, denken jullie echt dat de bevolking zo naïef en dom is? Of de gedupeerde ouders van de #toeslagenaffaire? 🚮

https://t.co/wuDC2vBE8Z",,Twitter Web App,nl,False
Jos,,238,450,False,2021-04-30 07:52:14,"@ReintJanRenes @ArankaSinnema Ja. #Rutte en #toeslagenaffaire, en toch meer kiezers 😅","['Rutte', 'toeslagenaffaire']",Twitter for Android,nl,False
Egbert-Jan de Wolf,,102,334,False,2021-04-30 07:50:03,"Hoe kan het zo zijn dat @SigridKaag met geld loopt te strooien voor bv. India of allerlei dubieuze ontwikkelingsprojecten of @hugodejonge voor de kansloze #testmaatschappij, terwijl er nog zoveel mensen/slachtoffers in NL te compenseren zijn inzake de #toeslagenaffaire? HOE DAN?!",,Twitter for iPhone,nl,False
Bernadette,Nederland,1493,1136,False,2021-04-30 07:49:27,Bijna alle kamerleden weten het niet meer of hebben er geen herinneringen aan. Maar ze hebben allemaal een eed afgelegd. Dan heeft zo’n eed totaal geen waarde.#debat #toeslagenaffaire #tweedekamer https://t.co/ySI1xK0JMU,,Twitter for iPhone,nl,False
Suwanda 💃🏾,The Netherlands ,5884,4216,False,2021-04-30 07:48:51,@wjzoethout Waar hij mee bezig was is gewoon schandalig . Dan ben je gewoon eikel . Dan heb je dus gewoon schijt aan de slachtoffers van de #toeslagenaffaire #jetten,,Twitter for iPhone,nl,False
Stefano,Noord brabant,24,54,False,2021-04-30 07:47:36,"Toen na 17 april de verkeerde brieven werden verstuurd, en duidelijk werd dat ze 1 mei misschien niet gaan halen. Was er tijd om de wet aan te passen om de pauzeknop te verlengen...... just saying! #toeslagenaffaire",,Twitter Web App,nl,False
Marijke Beintema,Utrecht,209,251,False,2021-04-30 07:47:30,"Ik ben zeer teleurgesteld over de staat van bestuur en parlement in dit land. Draaien, verdraaien, liegen, valse beloftes, ze komen er gewoon mee weg. Ik geloofde in de integriteit van het bestuur. Ik werk graag voor de overheid, maar als dit is hoe het gaat? #toeslagenaffaire",,Twitter for Android,nl,False
Wessel,,157,269,False,2021-04-30 07:45:24,"Hoeveel hoge ambtenaren in Den Haag en bij de belastingdienst zijn inmiddels ontslagen vanwege  #toeslagenaffaire ?
#npo #Op1 #nos

Ik vraag dit namens het UWV  #uwv",['toeslagenaffaire'],Twitter for iPhone,nl,False
Sturges Opinie,Den Haag,1141,1156,False,2021-04-30 07:44:20,"#toeslagenaffaire #notulengate 
Laten we nou niet doen alsof na gisteren @MinPres en @AvHuffelen hun zaakjes eindelijk op orde beginnen te krijgen: https://t.co/BfvUh4Kx3g","['toeslagenaffaire', 'notulengate']",Twitter Web App,nl,False
Joost Hoekstra 🇳🇱/🇩🇪,"Grachtengordel, Nederland",171,122,False,2021-04-30 07:44:08,"Prachtige uitkomst van het #notulendebat voor mijn partij VVD. Leider #Rutte heeft het uitstekend gedaan, want dankzij de #coronamaatregelen en de #avondklok leven we nog. #Toeslagenaffaire is een klein smetje.

#Rutte4 #notulen #notulengate #motievanwantrouwen #toeslagendebat","['notulendebat', 'Rutte']",Twitter Web App,nl,False
